states,year,quarter,trans_type,trans_counts,amount
meghalaya,2022,2,Recharge & bill payments,467745,200896879.69103923
meghalaya,2022,2,Financial Services,1880,2406087.095158501
meghalaya,2022,2,Others,5844,4192522.344518611
meghalaya,2022,3,Peer-to-peer payments,2050942,7796315453.507147
meghalaya,2022,3,Merchant payments,1486098,1468318733.135396
meghalaya,2022,3,Recharge & bill payments,810017,330230375.9276109
meghalaya,2022,3,Financial Services,3504,3106775.38571138
meghalaya,2022,3,Others,8604,5329459.165683068
meghalaya,2022,4,Peer-to-peer payments,1901671,7328913724.33394
meghalaya,2022,4,Merchant payments,1334431,1381013596.832624
meghalaya,2022,4,Recharge & bill payments,685678,278377945.4316914
meghalaya,2022,4,Financial Services,3544,3564357.119764914
meghalaya,2022,4,Others,7124,4671532.630633753
mizoram,2018,1,Recharge & bill payments,10155,2199565.258913744
mizoram,2018,1,Peer-to-peer payments,6845,41186717.27800166
mizoram,2018,1,Merchant payments,616,1066002.167062227
mizoram,2018,1,Financial Services,260,65022.49896840689
mizoram,2018,1,Others,685,709912.772844791
mizoram,2018,2,Recharge & bill payments,13550,3107406.501616686
mizoram,2018,2,Peer-to-peer payments,11427,77040044.25291511
mizoram,2018,2,Merchant payments,1310,2368711.975892641
mizoram,2018,2,Financial Services,167,60939.77304627103
mizoram,2018,2,Others,597,931303.0542636234
mizoram,2018,3,Peer-to-peer payments,18564,108783543.9098094
mizoram,2018,3,Recharge & bill payments,17610,4050433.5962071815
mizoram,2018,3,Merchant payments,2310,2952533.8004545765
mizoram,2018,3,Financial Services,240,43891.23943201654
mizoram,2018,3,Others,592,770335.5794872268
mizoram,2018,4,Peer-to-peer payments,26212,177049162.13058332
mizoram,2018,4,Recharge & bill payments,24533,5523702.976434887
mizoram,2018,4,Merchant payments,3699,6911586.608122997
mizoram,2018,4,Financial Services,145,35654.18337878893
mizoram,2018,4,Others,653,906746.6310095722
mizoram,2019,1,Peer-to-peer payments,35126,204183867.4116538
mizoram,2019,1,Recharge & bill payments,30327,6760113.704148788
mizoram,2019,1,Merchant payments,3984,6470456.031897823
mizoram,2019,1,Financial Services,133,33512.39606736117
mizoram,2019,1,Others,736,712945.8536347556
mizoram,2019,2,Peer-to-peer payments,37364,233471780.00357
mizoram,2019,2,Recharge & bill payments,31903,7823562.397702506
mizoram,2019,2,Merchant payments,5646,5889316.861228463
mizoram,2019,2,Financial Services,80,14455.380988399307
mizoram,2019,2,Others,678,817593.4915248882
mizoram,2019,3,Recharge & bill payments,49073,12966806.696277108
mizoram,2019,3,Peer-to-peer payments,42645,257538220.2277506
mizoram,2019,3,Merchant payments,5560,7397529.021326996
mizoram,2019,3,Financial Services,94,72985.31151294889
mizoram,2019,3,Others,722,818358.6944744462
mizoram,2019,4,Recharge & bill payments,60511,16857122.3073061
mizoram,2019,4,Peer-to-peer payments,57109,341664291.49368536
mizoram,2019,4,Merchant payments,6939,9451111.139352825
mizoram,2019,4,Financial Services,100,20966.3333050078
mizoram,2019,4,Others,580,695859.360839114
mizoram,2020,1,Recharge & bill payments,85067,24356294.58523286
mizoram,2020,1,Peer-to-peer payments,57916,356260523.23262954
mizoram,2020,1,Merchant payments,9961,10404414.59250477
mizoram,2020,1,Financial Services,119,283854.3188381147
mizoram,2020,1,Others,546,772492.6204317764
mizoram,2020,2,Recharge & bill payments,127592,37504550.777320914
mizoram,2020,2,Peer-to-peer payments,60021,404110075.0863959
mizoram,2020,2,Merchant payments,10056,14627463.66427093
mizoram,2020,2,Financial Services,244,434960.2799078573
mizoram,2020,2,Others,549,516383.63442262856
mizoram,2020,3,Recharge & bill payments,132664,40941077.03285695
mizoram,2020,3,Peer-to-peer payments,99644,634560147.35069
mizoram,2020,3,Merchant payments,20934,30693648.23645142
mizoram,2020,3,Financial Services,535,824864.513127287
mizoram,2020,3,Others,926,924438.3714747172
mizoram,2020,4,Peer-to-peer payments,141038,887252744.0676681
mizoram,2020,4,Recharge & bill payments,140297,45386403.17281592
mizoram,2020,4,Merchant payments,39676,52094800.565094605
mizoram,2020,4,Financial Services,607,855201.5881157237
mizoram,2020,4,Others,989,932966.3002634952
mizoram,2021,1,Peer-to-peer payments,156386,982955112.189278
mizoram,2021,1,Recharge & bill payments,128055,45558278.223239526
mizoram,2021,1,Merchant payments,43511,70289687.94622748
mizoram,2021,1,Financial Services,648,1330632.9787811027
mizoram,2021,1,Others,975,971875.6084117102
mizoram,2021,2,Peer-to-peer payments,173064,995581952.9034052
mizoram,2021,2,Recharge & bill payments,161763,56059844.23965932
mizoram,2021,2,Merchant payments,57877,69528721.40156102
mizoram,2021,2,Financial Services,611,710657.5065644829
mizoram,2021,2,Others,1025,993297.250902934
mizoram,2021,3,Peer-to-peer payments,224873,1290523196.259221
mizoram,2021,3,Recharge & bill payments,177281,67493206.62394348
mizoram,2021,3,Merchant payments,74553,113697005.8982099
mizoram,2021,3,Financial Services,522,806905.9729422838
mizoram,2021,3,Others,1300,1228335.4576346255
mizoram,2021,4,Peer-to-peer payments,272209,1545255603.41191
mizoram,2021,4,Recharge & bill payments,179405,67548806.84754582
mizoram,2021,4,Merchant payments,99265,154183940.7282649
mizoram,2021,4,Financial Services,695,2202285.707728365
mizoram,2021,4,Others,1755,1475104.827591939
mizoram,2022,1,Peer-to-peer payments,302740,1691281089.989316
mizoram,2022,1,Recharge & bill payments,190137,76541062.33691594
mizoram,2022,1,Merchant payments,109669,174157725.4146987
mizoram,2022,1,Financial Services,731,1657575.282816791
mizoram,2022,1,Others,1640,1521510.587498479
mizoram,2022,2,Peer-to-peer payments,332102,1739114390.301662
mizoram,2022,2,Recharge & bill payments,172281,70775723.34635986
mizoram,2022,2,Merchant payments,137279,191484723.7683956
mizoram,2022,2,Financial Services,656,801633.2114598342
mizoram,2022,2,Others,1659,1010096.4810587188
mizoram,2022,3,Peer-to-peer payments,349715,1665955694.984817
mizoram,2022,3,Recharge & bill payments,156874,68463689.80469276
mizoram,2022,3,Merchant payments,150320,209934220.2832684
mizoram,2022,3,Financial Services,802,880187.5512756812
mizoram,2022,3,Others,1327,1031819.4438998674
mizoram,2022,4,Peer-to-peer payments,378295,1750113148.30681
mizoram,2022,4,Merchant payments,164389,222455759.17733783
mizoram,2022,4,Recharge & bill payments,148573,63477925.042983845
mizoram,2022,4,Financial Services,932,949850.198945797
mizoram,2022,4,Others,1585,914402.5369417528
nagaland,2018,1,Recharge & bill payments,28198,5361675.549623315
nagaland,2018,1,Peer-to-peer payments,11631,69830122.02063876
nagaland,2018,1,Merchant payments,822,1170667.4151649117
nagaland,2018,1,Financial Services,399,299016.7345620737
nagaland,2018,1,Others,1795,1344409.3661360394
nagaland,2018,2,Recharge & bill payments,41959,9139467.703980098
nagaland,2018,2,Peer-to-peer payments,20099,140193107.6968359
nagaland,2018,2,Merchant payments,1529,2293935.490835924
nagaland,2018,2,Financial Services,379,153458.5231626137
nagaland,2018,2,Others,1633,1545608.465487119
nagaland,2018,3,Recharge & bill payments,54885,12664922.72411738
nagaland,2018,3,Peer-to-peer payments,33930,223964723.1516048
nagaland,2018,3,Merchant payments,3518,3631042.2777308393
nagaland,2018,3,Financial Services,460,125171.61850935029
nagaland,2018,3,Others,1578,1406883.1646908007
nagaland,2018,4,Recharge & bill payments,72881,16615511.420430308
nagaland,2018,4,Peer-to-peer payments,53723,358926253.4309472
nagaland,2018,4,Merchant payments,10350,10500634.794542968
nagaland,2018,4,Financial Services,587,216127.40846239947
nagaland,2018,4,Others,1792,1754940.4912408509
nagaland,2019,1,Recharge & bill payments,87596,20020458.0763888
nagaland,2019,1,Peer-to-peer payments,71642,411855878.2498224
nagaland,2019,1,Merchant payments,7306,8187940.322092213
nagaland,2019,1,Financial Services,430,101072.89773317604
nagaland,2019,1,Others,1605,1776362.866293525
nagaland,2019,2,Recharge & bill payments,92492,21350211.077814262
nagaland,2019,2,Peer-to-peer payments,81065,487705354.4657044
nagaland,2019,2,Merchant payments,12949,8990954.079767609
nagaland,2019,2,Financial Services,286,129758.00259777348
nagaland,2019,2,Others,1961,1890404.5326202568
nagaland,2019,3,Recharge & bill payments,145812,33293527.932100527
nagaland,2019,3,Peer-to-peer payments,100736,601803135.4703114
nagaland,2019,3,Merchant payments,13031,13381591.199777829
nagaland,2019,3,Financial Services,210,229319.84921986383
nagaland,2019,3,Others,2089,2248897.2620018576
nagaland,2019,4,Recharge & bill payments,172761,39720745.59767096
nagaland,2019,4,Peer-to-peer payments,128674,777298578.6127516
nagaland,2019,4,Merchant payments,13578,15460907.22890028
nagaland,2019,4,Financial Services,499,283291.7740842187
nagaland,2019,4,Others,1658,1773615.1353679793
nagaland,2020,1,Recharge & bill payments,221741,53662023.32016543
nagaland,2020,1,Peer-to-peer payments,135966,821508819.5893909
nagaland,2020,1,Merchant payments,18249,17663339.36989499
nagaland,2020,1,Financial Services,528,215066.7834954
nagaland,2020,1,Others,1567,1730779.6714233835
nagaland,2020,2,Recharge & bill payments,328269,85264116.11779374
nagaland,2020,2,Peer-to-peer payments,166866,1025000209.957431
nagaland,2020,2,Merchant payments,20004,25214703.91023749
nagaland,2020,2,Financial Services,860,989239.9671938312
nagaland,2020,2,Others,1567,1206234.3951445608
nagaland,2020,3,Recharge & bill payments,347494,91214897.18744522
nagaland,2020,3,Peer-to-peer payments,330638,1851638119.5398216
nagaland,2020,3,Merchant payments,51912,62568884.13216572
nagaland,2020,3,Financial Services,2544,2136903.0242114514
nagaland,2020,3,Others,3731,2090339.2711506595
nagaland,2020,4,Peer-to-peer payments,417393,2563827858.048714
nagaland,2020,4,Recharge & bill payments,335297,91929581.87730268
nagaland,2020,4,Merchant payments,90496,113115660.1740555
nagaland,2020,4,Financial Services,1068,1017278.309874404
nagaland,2020,4,Others,3571,3194492.1527384534
nagaland,2021,1,Peer-to-peer payments,477346,2841021698.4844904
nagaland,2021,1,Recharge & bill payments,376473,110095189.5931618
nagaland,2021,1,Merchant payments,116846,151202427.14605328
nagaland,2021,1,Financial Services,1511,1929643.694251965
nagaland,2021,1,Others,3721,3201525.695241506
nagaland,2021,2,Peer-to-peer payments,526966,2847731457.571479
nagaland,2021,2,Recharge & bill payments,453979,126962524.74536932
nagaland,2021,2,Merchant payments,144413,176831583.13676438
nagaland,2021,2,Financial Services,1624,1785915.6371230448
nagaland,2021,2,Others,3809,2982482.691132756
nagaland,2021,3,Peer-to-peer payments,667633,3536780176.7792263
nagaland,2021,3,Recharge & bill payments,474693,141172028.2389747
nagaland,2021,3,Merchant payments,208387,304493279.8158357
nagaland,2021,3,Financial Services,1437,1634878.888862805
nagaland,2021,3,Others,4642,3336484.2825483214
nagaland,2021,4,Peer-to-peer payments,819452,4335295237.9809065
nagaland,2021,4,Recharge & bill payments,492411,154359432.07659012
nagaland,2021,4,Merchant payments,311673,442578210.0882374
nagaland,2021,4,Financial Services,1790,2263055.5218537706
nagaland,2021,4,Others,6157,4587848.468888722
nagaland,2022,1,Peer-to-peer payments,963378,4798355631.574022
nagaland,2022,1,Recharge & bill payments,529038,175942440.62210852
nagaland,2022,1,Merchant payments,425336,563650239.9471383
nagaland,2022,1,Financial Services,2022,2503998.824974763
nagaland,2022,1,Others,6178,4499397.927512417
nagaland,2022,2,Peer-to-peer payments,1032542,4933041257.229492
nagaland,2022,2,Merchant payments,513456,640665988.1540828
nagaland,2022,2,Recharge & bill payments,479322,162238616.41478142
nagaland,2022,2,Financial Services,1547,1519503.219426635
nagaland,2022,2,Others,4462,2819984.002498104
nagaland,2022,3,Peer-to-peer payments,990896,4568905305.863961
nagaland,2022,3,Merchant payments,467257,642368278.6360128
nagaland,2022,3,Recharge & bill payments,430854,148324294.672107
nagaland,2022,3,Financial Services,1479,2345498.602500997
nagaland,2022,3,Others,3627,2457117.2762476145
nagaland,2022,4,Peer-to-peer payments,1314122,5888068476.789
nagaland,2022,4,Merchant payments,647805,906834415.4526
nagaland,2022,4,Recharge & bill payments,508230,170028535.796474
nagaland,2022,4,Financial Services,2104,1909585.0695077945
nagaland,2022,4,Others,3944,3125371.2064643847
odisha,2018,1,Recharge & bill payments,2874109,331254466.1508661
odisha,2018,1,Peer-to-peer payments,2305610,4033548999.193231
odisha,2018,1,Financial Services,323352,58099674.94576137
odisha,2018,1,Merchant payments,129659,112301341.6661862
odisha,2018,1,Others,177091,92427728.93143728
odisha,2018,2,Peer-to-peer payments,3989202,7621288195.565702
odisha,2018,2,Recharge & bill payments,3307545,482823290.3527084
odisha,2018,2,Financial Services,472304,67829259.91787937
odisha,2018,2,Merchant payments,257628,213530873.3537121
odisha,2018,2,Others,131465,102838720.4296912
odisha,2018,3,Peer-to-peer payments,24472139,22029087498.56217
odisha,2018,3,Recharge & bill payments,3886392,605721781.5285043
odisha,2018,3,Financial Services,836547,97292154.4911766
odisha,2018,3,Merchant payments,729995,275532813.4193075
odisha,2018,3,Others,127082,86881527.58366849
odisha,2018,4,Peer-to-peer payments,12285028,21804268077.59601
odisha,2018,4,Recharge & bill payments,5142124,773017649.5916129
odisha,2018,4,Merchant payments,3061813,682181415.8729986
odisha,2018,4,Financial Services,495495,55534399.30905172
odisha,2018,4,Others,158338,114868029.19162308
odisha,2019,1,Peer-to-peer payments,24117274,33342321630.61351
odisha,2019,1,Recharge & bill payments,6713747,1120730273.3482149
odisha,2019,1,Merchant payments,2690762,821493664.580642
odisha,2019,1,Financial Services,375910,34542738.88908587
odisha,2019,1,Others,134249,108039623.2681906
odisha,2019,2,Peer-to-peer payments,16455353,41423292021.95663
odisha,2019,2,Recharge & bill payments,7845252,1506620072.662459
odisha,2019,2,Merchant payments,4827067,1664621261.260024
odisha,2019,2,Financial Services,202705,20424212.30787918
odisha,2019,2,Others,181647,139897303.4868461
odisha,2019,3,Peer-to-peer payments,18490877,51447586885.48035
odisha,2019,3,Merchant payments,13984738,3895753253.334454
odisha,2019,3,Recharge & bill payments,8565917,1806123698.460937
odisha,2019,3,Financial Services,195034,31079934.75864201
odisha,2019,3,Others,185706,124033587.1888392
odisha,2019,4,Peer-to-peer payments,43284477,72966050937.29504
odisha,2019,4,Recharge & bill payments,10629461,2290841668.304525
odisha,2019,4,Merchant payments,10601703,4395710870.154251
odisha,2019,4,Financial Services,323887,38782542.04589868
odisha,2019,4,Others,156105,77987614.2508337
odisha,2020,1,Peer-to-peer payments,27110930,82863844732.4941
odisha,2020,1,Merchant payments,13269709,5738217250.06257
odisha,2020,1,Recharge & bill payments,13083524,3253609732.899296
odisha,2020,1,Financial Services,84037,27641460.905009564
odisha,2020,1,Others,134107,73485022.97217913
odisha,2020,2,Peer-to-peer payments,24520938,80990080777.89252
odisha,2020,2,Recharge & bill payments,17040333,4551061364.3448105
odisha,2020,2,Merchant payments,8313965,6092753944.948116
odisha,2020,2,Financial Services,66787,50322080.33851249
odisha,2020,2,Others,86553,48818444.57258892
odisha,2020,3,Peer-to-peer payments,34182172,107064668710.39912
odisha,2020,3,Recharge & bill payments,17126851,5015719823.514479
odisha,2020,3,Merchant payments,14519265,10242496366.43638
odisha,2020,3,Financial Services,90736,84971747.75755267
odisha,2020,3,Others,114805,56087156.18513397
odisha,2020,4,Peer-to-peer payments,47588728,153208735347.1269
odisha,2020,4,Merchant payments,27124765,19347472702.80409
odisha,2020,4,Recharge & bill payments,17318073,5532179002.0027895
odisha,2020,4,Financial Services,106189,104419909.66526452
odisha,2020,4,Others,187195,109856053.018205
